"year","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70"
2012,0.00142138264921808,0.000469469140149278,0.0129392405754421,0.0402666447743908,0.00413797017237441,0.0165276200409506,0.033879085520758,0.00407203749506063,0.010491818035041,0.0114460556463285,0.0161999483710348,0.0388645433098165,0.00657001230199248,0.00273690866936398,0.0107155589528707,0.00907262190617485,0.0142915499152388,0.00903468316294266,0.0114334583053488,0.0143466629226108,0.0150975347657797,0.0061119919623853,0.0110560003176035,0.0067977290542186,0.0324480890428823,0.0200843878652489,0.015813259714845,0.0167493338089113,0.0398700906267211,0.0108614023845773,0.00782891275971247,0.00526820193030882,0.0151093351654321,0.0125054832717561,0.00939095237830798,0.0424815089187382,0.0536722764949932,0.0233725461852037,0.00733537684398416,0.0216400595025786,0.0159349112146308,0.0119824023194704,0.012802206031112,0.00820660694458059,0.0233893672421345,0.00953232531889168,0.00348916467741356,0.0100926537678358,0.00832247392031823,0.0162729263869233,0.0102438810141634,0.0047370972082934,0.0286887611613769,0.00814998565161456,0.00257713386883022,0.00117969812913861,0.0276183396641135,0.000805010086162283,0.00955500050410649,0.00792182420721728,0.00941028002719668,0.01515185836364,0.0105154979088687,0.043606405407882,0.00857032972618711,0.00850115225329482,0.00966020772050343,0.00869212546839282,0.0181104552630918,0.00386817368131946
2013,0.00161263365986933,0.000540233968244335,0.0145217709534352,0.0354740602097556,0.00411067349236833,0.0297514426061838,0.0168457304175625,0.00361742949156882,0.00974209766755334,0.0305251099354756,0.0150320989946892,0.0221021796339494,0.0128791742128601,0.00589431409518311,0.00595705639903846,0.00480829596409398,0.0237302710738243,0.00982368862167813,0.00655460940510219,0.0120126410570347,0.0154591834686228,0.00565655964967127,0.0073088148653271,0.0121474392566032,0.0331529898143306,0.0167103969785144,0.0221501356279388,0.0271335986016057,0.043031104660191,0.0113424107264063,0.0057867045647807,0.00441508787570636,0.0150469283049382,0.010382310648403,0.0141130800621238,0.0217300833318209,0.047324352518327,0.0179020175876592,0.00831567912630976,0.0198627610196525,0.0127327076352964,0.0163566653411513,0.0176417158222957,0.00940224427334242,0.0195739812068889,0.0109874439549426,0.00378973468311509,0.0115383084396953,0.00948868644549495,0.0168611537605164,0.0106644323194599,0.00544268454192829,0.027621851941326,0.00938224384596754,0.00247589408385597,0.00101796062731738,0.0340025245938858,0.000908266525994076,0.0176800633264382,0.00600702286378363,0.010868193807182,0.0120686245869561,0.00827157757213422,0.0432388732874482,0.00929823497320969,0.0107303888818652,0.00957630804193672,0.00516918968915872,0.018452872989163,0.00424299938984746
2014,0.00169846327829487,0.000551426561049131,0.0134262413572046,0.03134382985116,0.00476893602915626,0.0306106385754094,0.0186026761472681,0.0024134977549474,0.0135242141906169,0.0249190311656069,0.0152402360217972,0.0192752448888709,0.00831939762321434,0.0056312372464599,0.00457826127558953,0.00638086676432658,0.0163866689014592,0.0142623998221173,0.00701144390400326,0.00871645947121336,0.0156651675715514,0.00515286551725138,0.00828044878878382,0.00810968272742224,0.0332829369276062,0.011343327565543,0.020220343748056,0.017565959443128,0.0399256491913901,0.00908583499051131,0.00630857967690878,0.00540837979692003,0.0161289718189542,0.0100742951446984,0.0164880449936663,0.0375387522826994,0.0567616486849842,0.0241870351261165,0.00912461806284866,0.0273756589995399,0.0112853845804133,0.0151928373013499,0.0173024622741429,0.00795620697681978,0.0193405500531217,0.0138805621126771,0.00262423432971555,0.0110462331004842,0.00811937805606104,0.0168037829109721,0.0107343899188601,0.00512902131617577,0.0169975896203628,0.00892168231393049,0.00311790351493862,0.00191925094009989,0.0342702758213889,0.00139656092725675,0.00997264851470197,0.00771678966800346,0.0104159982318948,0.0171640389396683,0.0062739919619458,0.0492648856412678,0.0119142458595348,0.00879320711734077,0.0140175464008851,0.00821278767371036,0.0201217816861147,0.00440440034781644
2015,0.0019739081839796,0.000564513525783256,0.0127788722576135,0.0252822255990522,0.00648038986168958,0.0272156003564112,0.0134921738600593,0.00198119827272489,0.00987992393096904,0.0285129957674905,0.0119901240133472,0.020903948305772,0.00745369425405073,0.0067879601281244,0.00259179401116149,0.00555141147453377,0.0154773555602124,0.0240283921831951,0.00626086704628588,0.0154261362029733,0.0660924687876538,0.00415842215497579,0.00737383708101408,0.0107217679824203,0.0205481262444232,0.00571083888628191,0.0294635448674344,0.0134606637913538,0.0300198180459648,0.00869410835958375,0.00790830296365761,0.00689522781949783,0.0155211616933415,0.0152216794107843,0.00973721400763429,0.0351499381489972,0.0353838654772522,0.021887212380313,0.0127073581415889,0.0424052440211076,0.0102616471614169,0.00947637327669455,0.0128980627006796,0.00934878310386192,0.0184717016203037,0.0121343204669485,0.00243152149999905,0.00924000193598806,0.00672557752213338,0.0126268899712442,0.00994603088965528,0.00616949604835219,0.0139257881047329,0.0105405847698529,0.00810823273474163,0.000894261633661495,0.0277408173080539,0.00234266414731745,0.00882995681592904,0.00843902420572943,0.00953035745856808,0.020396851218206,0.00473926264616039,0.0480142272674263,0.0137400153139414,0.00976462399549415,0.0179787378642889,0.00903040806247131,0.0161830537376021,0.00637644145783581
2016,0.00202974781034807,0.000652275640252159,0.0194001389971035,0.030744643579003,0.00480756629233904,0.0114743836768593,0.0106966681430939,0.00344474747094676,0.00939881566949741,0.0132055595111315,0.0140200349844472,0.0187774632055045,0.00776486521042368,0.00570744733010404,0.00517069562660435,0.00688455962373855,0.0142437078868008,0.0117143275538351,0.0107071153294678,0.00817548590079454,0.0710959337434083,0.00386073662367665,0.00738431823991758,0.0105107350578128,0.0270058445091582,0.00611742764433044,0.025127060769084,0.0138628740579242,0.030585845023506,0.00527671895362336,0.00765426705788897,0.00731411928714656,0.0201598710980137,0.0125168285848019,0.011378183036143,0.0230954863448368,0.0263373210360766,0.0212219041367799,0.00564916946982193,0.0351229822372882,0.0116761605926805,0.0085458465479204,0.0180238066207636,0.0099775788547578,0.01491280203443,0.0145068755935634,0.00188428603875872,0.0121677875427437,0.0108007048219485,0.0166674492951476,0.0089443611065316,0.00724742042234977,0.0183315318393572,0.0126012301434033,0.0262856743704348,0.00174398024893341,0.0354610131131613,0.00188997045321106,0.0112351493357786,0.00716184324636652,0.00928447021738864,0.0206253854738374,0.00746494769662335,0.051670455957321,0.0132733452180141,0.0118337028275637,0.0200157622754554,0.0125982577031289,0.0157922843579042,0.00707803969698763
2017,0.00192461610485132,0.000728521522018368,0.0208718230827659,0.0378122946747498,0.00515633890223082,0.0133991281854799,0.0136572938733081,0.00329599725387774,0.0106468661671474,0.0148487582168533,0.0160379728445766,0.0254225047386174,0.00813332489769998,0.00614150009466546,0.00678476389360745,0.00821504612528997,0.0166430505249134,0.00995973618196447,0.00810155414423073,0.00520770006055868,0.0129519125143712,0.00410500682713709,0.00753562823026101,0.0129161382872352,0.0212606311040267,0.00840510094986296,0.033043608794419,0.0134515232437324,0.027055170411805,0.00767191574137122,0.00877371360733598,0.00450213458989321,0.0162048801582478,0.0149100727454993,0.0171503506370958,0.0189979020672156,0.0322459793740175,0.0220978335685503,0.00867911496703031,0.015437801270895,0.0105219343804778,0.00881262524951796,0.0180022731100622,0.00980291602338139,0.0186390645877608,0.0148786300730302,0.00242169374480859,0.0168783181525283,0.0106029719311443,0.0152801860374166,0.00980226741137479,0.00971086962150069,0.0272536222407119,0.0161185278632179,0.0256587466041667,0.00198985874573357,0.0437050251394302,0.00189719711082904,0.012346470057025,0.0104075466266339,0.0123257202710188,0.0200062019399521,0.00679466597179844,0.0489074175794577,0.0177401604124149,0.0132382867789502,0.0261376977829031,0.00919185147617973,0.0152668863489525,0.00527515614821128
2018,0.00172078722247277,0.000640479627723614,0.0324269174984404,0.034649593683678,0.00303520724125394,0.0125654070031349,0.0156660097411619,0.00349075836916749,0.0133228227203175,0.0168271649466898,0.0140053180833496,0.00870238110687875,0.010073813397462,0.00689939300594334,0.00595022811091579,0.0040226880636165,0.0160223134240167,0.0102072174604683,0.0172298542046007,0.0100785898783946,0.0209356611278434,0.00406890871326391,0.00693748139888463,0.0150771574204764,0.0236100895813574,0.00974700414549256,0.0223852776045997,0.0110922257516342,0.0262198605138682,0.00460556023166358,0.00833080959485409,0.00631778497297783,0.0207311900296996,0.013165984953229,0.0157278642322637,0.0181619675702965,0.0204878597147572,0.0219300163071137,0.00801517946109981,0.00845106325754437,0.0121192966036176,0.00777886870769306,0.0232931932335203,0.0112306975433338,0.014593865188096,0.026310411341078,0.00247228152891373,0.0131209800810507,0.00709062908936903,0.0191392372344045,0.0109766843981352,0.0100808962903453,0.0196180354632049,0.0197367589790491,0.0181337262046545,0.00290980112950691,0.0339641359882958,0.00203465377015312,0.0139628258028784,0.00862254090293622,0.00767998367423414,0.0376269760413997,0.00637359784594565,0.0555869964788496,0.0208332064434173,0.0145608526890842,0.0296224717956028,0.00744727351323724,0.0127154350332312,0.00682779563215584
2019,0.00190670313912876,0.000699646731154296,0.018446285387482,0.0298557034619268,0.00770211084900797,0.00996803331023791,0.0171328675536239,0.0032216077940226,0.00851105274210986,0.0173851012396351,0.0116750333810208,0.0250747199462766,0.0083807741463297,0.00589346989551675,0.00399117610213954,0.0073042407433479,0.0113295162437377,0.00764376753602268,0.0135792138586324,0.0100752866662579,0.0792797060530434,0.00337013170646404,0.00723883379244996,0.0108299293504129,0.0168868702387934,0.00588264851271806,0.023579934780641,0.00948431903607931,0.0199024097942725,0.0059960557740931,0.00924720699901141,0.00692391372902945,0.0154429384737744,0.0139088396107998,0.0112041054295599,0.0211844489497036,0.0222145088659349,0.0148448613735168,0.00765723958489563,0.00891802842878562,0.011066379828,0.00650328456578414,0.0179256475055235,0.00820158637386139,0.0161846633852244,0.0178000022732067,0.00175713984476263,0.0113414420465881,0.00898453940314467,0.0149282830342555,0.00979443755705204,0.0105385367577542,0.019845788752584,0.0157522444624763,0.0198580211824631,0.00392914226294565,0.0325964084543152,0.00859983538734738,0.011416323858941,0.0136402903804826,0.0110836284816743,0.0278977376364311,0.010168521341727,0.0566752949149284,0.0200438792322103,0.0163951906344228,0.0381293375230788,0.00635058979404089,0.0138548860973384,0.00496369581584512
2020,0.00159201816243267,0.000684743160250991,0.0113342018442767,0.0256237552910329,0.00489747671238078,0.0114684877457649,0.0274895582925709,0.00576680351932866,0.00739576085537755,0.0128777950596432,0.0116929824618231,0.0109051135201547,0.0142356462443721,0.00703782543295732,0.00401510344034703,0.0054243068352436,0.0118191328528509,0.00693327899359578,0.00564760439731421,0.00694738845720281,0.0512436938228032,0.00321578840714148,0.00616097818247881,0.0222498064816622,0.0253915852647301,0.00695314578584965,0.016957123296597,0.0110532500845483,0.022833397565169,0.00733271974013637,0.0138598465112733,0.00822214718094286,0.0172215914074859,0.0129678531967352,0.0119472658822765,0.0178151499930636,0.0189971056910678,0.0137542749071916,0.00796193907469627,0.0109012174026431,0.0144512716897314,0.00741678611450082,0.0171211187444227,0.0070602189608513,0.0178145002736679,0.0142914348609671,0.00219137907813449,0.0134100882643326,0.012813085950354,0.0170647426031127,0.00898027305271636,0.01281238412095,0.0130147234172527,0.0154715244476688,0.0177423022486436,0.0571734936575458,0.0336977328603345,0.01274948917369,0.00701417254269194,0.0135163381485254,0.0104639186502687,0.0313180171119887,0.00511843216223464,0.0492201541275817,0.0156088186383524,0.0150905581816455,0.0329109157228179,0.00527685784602088,0.0141048918967752,0.00425151229480746
2021,0.00119818265353618,0.000748469937958254,0.0133866052635919,0.026755815856937,0.00738277885993496,0.0109211139763955,0.014741723943765,0.00611761742956388,0.00717135145778511,0.0120864921150161,0.0142654391987755,0.0230387685485751,0.0106466288595202,0.0100640941288685,0.00432889820288048,0.00607275449899261,0.0120542998502208,0.00576123666195813,0.00937060212764241,0.0103143470553946,0.0162958209085383,0.0035235315305826,0.00907053515282614,0.0191646219625337,0.0302674712873606,0.0101394219134979,0.0169261625506293,0.0116940198637292,0.0215197293479913,0.0124887690263388,0.0102912842469795,0.00649456191968174,0.012193275620242,0.013560696853803,0.0121822523124778,0.0276215738618745,0.0155954151092841,0.0156217234427774,0.0052401140983181,0.0105155359920082,0.0173143266169836,0.00830812175291661,0.0196661940857902,0.00648637457561053,0.020062448441608,0.0151120812115455,0.00180004714289602,0.0101317525787693,0.0120422369171932,0.0161223153553542,0.0115943978641186,0.0161977020150175,0.0130926880854853,0.0212386498288689,0.0112669396886563,0.0423807479076388,0.0324136128639975,0.029342120553175,0.00851694733740629,0.018577636760948,0.0119014198114366,0.028582309491449,0.00772140990268568,0.048229162597235,0.0180713017279414,0.0112090412943987,0.0340641030138895,0.00682836170588662,0.0120655987365883,0.00282621250572334
2022,0.00147031164501665,0.000743176013899061,0.0129463225591838,0.0448905236298758,0.0038515657117467,0.00769551448630578,0.0151989219617016,0.00576729380892735,0.00762381236549218,0.0103175638453066,0.011666842412077,0.00737853429560002,0.0142473802790548,0.00730686193922359,0.00594448454121193,0.00480490934761166,0.0143466809173489,0.00878779447759807,0.0151199450789445,0.0096230175915728,0.0134982796785584,0.00337014473165078,0.00847917325423521,0.0184313100832886,0.0268135396488003,0.00826931703368922,0.0233034143572664,0.0134938337063489,0.0241686513520639,0.00802241185315225,0.00960712090083257,0.00610586438118993,0.0163302932384513,0.0144235104612253,0.00861431438228077,0.0225529498608957,0.016681014943264,0.0131680426514753,0.00619957205656926,0.00664401424872251,0.0139455478609811,0.00719562212288631,0.0253858395329186,0.0161703461217413,0.0138166922336545,0.0169550693926456,0.00267254000793301,0.012913708154218,0.0128537631381719,0.0173806639423395,0.0124006131024204,0.0130490119596189,0.019308296257747,0.0144408915738208,0.012851213608455,0.0262200946462848,0.0471210349759204,0.0107542504466103,0.00877558636413268,0.022313119083149,0.0128232371167957,0.0265163081051111,0.00740586323680802,0.0572549664783944,0.0203344131844177,0.0176833599852987,0.0334215856488848,0.0050042981812859,0.0100530085823749,0.00507082522332048
2023,0.00231587194267834,0.000844940077407184,0.0131748170211789,0.032641079197134,0.0033675532894755,0.0119813051217385,0.00971937712616384,0.00479553805074424,0.00845197073876809,0.00835768578343202,0.0120771500381655,0.00770295038667408,0.0133165831748513,0.00838174883005406,0.00390726655917435,0.00840687468475202,0.0178424514769676,0.00576454237874193,0.0157097629230673,0.0175127689886785,0.0108963201686522,0.00367968065292092,0.00926250079587747,0.0187733969647872,0.0354670644304032,0.0124218793795161,0.0224890850886917,0.0110281409460024,0.0272443330146873,0.00795060372430463,0.00920981849498245,0.00828805972142646,0.0173804875922252,0.00874375840620802,0.017230664697782,0.0175244235015471,0.0180271351018809,0.011915433869643,0.00619199069725508,0.00602664539337313,0.0157499044547232,0.00604006335731963,0.0247100378918377,0.0115479727006879,0.0148552921544123,0.0182547453105462,0.00308756637951172,0.0133743438017348,0.00963591224436365,0.0210336554681319,0.0107415729712773,0.0155572249698318,0.0147100249577807,0.0122300663790647,0.0121530068146925,0.0163141952553765,0.0527228719841495,0.00898055567227293,0.0064210860229448,0.0118660901368939,0.0166499272351161,0.026429760460164,0.00465793466760827,0.0519842467645929,0.0274765215005863,0.02837750529175,0.037962117496042,0.00567439193958784,0.0101734180877279,0.00460432719725739
2024,0.00166770414598608,0.000781043713671558,0.0117642156735269,0.0396482568704812,0.00472599044038817,0.0102411034350134,0.0129779409671093,0.00265398525445861,0.00575149189849268,0.00730253633400231,0.0127533904375914,0.0178155277709289,0.0140601657403902,0.00856644962850386,0.00673343191783247,0.00845599586580444,0.0167655557789368,0.00861681647906897,0.00982492192903962,0.0120038771414609,0.0340620800153134,0.0032347831615706,0.0106919682192317,0.0196995092163941,0.0302563525124426,0.00611082260481936,0.0178277350063144,0.0121927748996511,0.023934251634366,0.0079069784842429,0.0109948304071067,0.00761744646320954,0.0144912713104516,0.0165342235700556,0.00886186604780094,0.0203737389802032,0.0156346924807999,0.00905651240952794,0.00613758183379412,0.00777630561018228,0.0136832201474551,0.00625915303638152,0.0190343355657967,0.0170390460836314,0.0156853167220984,0.0174090717254211,0.00137652240253451,0.0141606345132801,0.0105283070053467,0.0189753497837587,0.0101936943618137,0.0125436294921876,0.0283867145781449,0.00910114511292948,0.0291431379039119,0.0122197380741758,0.0421588085220213,0.0125016411482786,0.00885633160726606,0.0129558564672766,0.0153600982291933,0.0239720917148174,0.00734833617053686,0.0500493999358631,0.0167483073914325,0.0191566727054601,0.034269444721249,0.0103749631755657,0.0103687745690305,0.00363413084297594
